PoNum,PoType,PoStatus,PoDate,EtaShipDate,EtaArrivalDate,CancelDate,VendorCode,VendorName,Currency,SubTotalAmount,TotalAmount,TaxRate,TaxAmount,TaxableAmount,NonTaxableAmount,ShippingCarrier,ShippingClass,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,CustomerCode,CustomerName,OrderNumber,InvoiceNumber,ShipToName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAttention,BillToAddressLine1,BillToAddressLine2,BillToCity,BillToState,BillToStateFullName,BillToPostalCode,BillToPostalCodeExt,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,BillToNightPhone,Notes,Container,Seq,WarehouseCode,SKU,Description,ItemTotalAmount,PoQty,Price,ItemNotes,UPC,EAN,MPN,ExternalBarcode,VendorSku
PO2024000056,0,1,2024-01-26,2024-02-08,2024-02-15,2024-03-26,PASADENA-SB,,USD,1360.62,1360.62,0,0.00,1360.62,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,ASTRID-01-BLUSH-5.5,SLIP ON SNEAKER,83.00,4,20.75,,,,,,ASTRID-01-BLUSH-5.5
PO2024000056,0,1,2024-01-26,2024-02-08,2024-02-15,2024-03-26,PASADENA-SB,,USD,1360.62,1360.62,0,0.00,1360.62,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,01,ADELINE-03-BLACK-11,BUCKLE FRONT FLAT SANDALS,259.00,14,18.50,,,,,,ADELINE-03-BLACK-11
PO2024000057,0,1,2024-01-01,2024-01-07,2024-01-20,2024-03-01,GOLDEN-SA,,USD,1332.81,1332.81,0,0.00,1332.81,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-WHITE-11,FUR SLIPPER,227.50,14,16.25,,,,,,AVIANA-06-WHITE-11
PO2024000057,0,1,2024-01-01,2024-01-07,2024-01-20,2024-03-01,GOLDEN-SA,,USD,1332.81,1332.81,0,0.00,1332.81,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CAMILA-06-NUDE-5,COSS FRONT SLIP ON SLIDES,8.00,1,8.00,,,,,,CAMILA-06-NUDE-5
PO2024000057,0,1,2024-01-01,2024-01-07,2024-01-20,2024-03-01,GOLDEN-SA,,USD,1332.81,1332.81,0,0.00,1332.81,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,AVIANA-06-BLACK-B12,FUR SLIPPER,572.31,9,63.59,,,,,,AVIANA-06-BLACK-B12
PO2024000057,0,1,2024-01-01,2024-01-07,2024-01-20,2024-03-01,GOLDEN-SA,,USD,1332.81,1332.81,0,0.00,1332.81,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-03-BLACK-9.5,BUCKLE FRONT FLAT SANDALS,185.00,10,18.50,,,,,,ADELINE-03-BLACK-9.5
PO2024000057,0,1,2024-01-01,2024-01-07,2024-01-20,2024-03-01,GOLDEN-SA,,USD,1332.81,1332.81,0,0.00,1332.81,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,FA13501DM-1464KINGSC-26-32,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,340.00,10,34.00,,8.09667E+11,,,,FA13501DM-1464KINGSC-26-32
PO2024000058,0,1,2024-02-11,2024-02-27,2024-02-29,2024-03-17,PACIFIC-CM,,USD,1066.75,1066.75,0,0.00,1066.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FD3601734-MEDBLEACH-XL-STD,Ally Women's Full Sleeve Denim Shirt Dress,588.00,6,98.00,,809666438451,,,,FD3601734-MEDBLEACH-XL-STD
PO2024000058,0,1,2024-02-11,2024-02-27,2024-02-29,2024-03-17,PACIFIC-CM,,USD,1066.75,1066.75,0,0.00,1066.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CORA-01-LEOP-10,CROSS FRONT SANDAL,53.75,5,10.75,,,,,,CORA-01-LEOP-10
PO2024000058,0,1,2024-02-11,2024-02-27,2024-02-29,2024-03-17,PACIFIC-CM,,USD,1066.75,1066.75,0,0.00,1066.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-03-BLUE-10,BUCKLE FRONT FLAT SANDALS,296.00,16,18.50,,,,,,ADELINE-03-BLUE-10
PO2024000058,0,1,2024-02-11,2024-02-27,2024-02-29,2024-03-17,PACIFIC-CM,,USD,1066.75,1066.75,0,0.00,1066.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,CORA-01-BLK-5.5,CROSS FRONT SANDAL,129.00,12,10.75,,,,,,CORA-01-BLK-5.5
PO2024000059,0,1,2024-02-26,2024-03-02,2024-03-08,2024-04-11,SILICON-GC,,USD,868.25,868.25,0,0.00,868.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CORA-01-FUCH-10,CROSS FRONT SANDAL,204.25,19,10.75,,,,,,CORA-01-FUCH-10
PO2024000059,0,1,2024-02-26,2024-03-02,2024-03-08,2024-04-11,SILICON-GC,,USD,868.25,868.25,0,0.00,868.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CAMILA-06-BLACK-9,COSS FRONT SLIP ON SLIDES,8.00,1,8.00,,,,,,CAMILA-06-BLACK-9
PO2024000059,0,1,2024-02-26,2024-03-02,2024-03-08,2024-04-11,SILICON-GC,,USD,868.25,868.25,0,0.00,868.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,F13031C-1742VNTGST-32-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,68.00,2,34.00,,809666255126,,,,F13031C-1742VNTGST-32-STD
PO2024000059,0,1,2024-02-26,2024-03-02,2024-03-08,2024-04-11,SILICON-GC,,USD,868.25,868.25,0,0.00,868.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,F13031C-1742VNTGDM-27-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,578.00,17,34.00,,809666254983,,,,F13031C-1742VNTGDM-27-STD
PO2024000059,0,1,2024-02-26,2024-03-02,2024-03-08,2024-04-11,SILICON-GC,,USD,868.25,868.25,0,0.00,868.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,AUSTIN-06-BLUSH-11,SNEAKER,10.00,1,10.00,,,,,,AUSTIN-06-BLUSH-11
PO2024000060,0,1,2024-02-03,2024-02-14,2024-02-29,2024-03-17,BAY-FW,,USD,2424.75,2424.75,0,0.00,2424.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FA13501DM-RINSEWSFT-29-32,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,544.00,16,34.00,,8.09667E+11,,,,FA13501DM-RINSEWSFT-29-32
PO2024000060,0,1,2024-02-03,2024-02-14,2024-02-29,2024-03-17,BAY-FW,,USD,2424.75,2424.75,0,0.00,2424.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,AUSTIN-06-CAMEL-10,SNEAKER,110.00,11,10.00,,,,,,AUSTIN-06-CAMEL-10
PO2024000060,0,1,2024-02-03,2024-02-14,2024-02-29,2024-03-17,BAY-FW,,USD,2424.75,2424.75,0,0.00,2424.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,FA13501DM-1464KINGSC-30-30,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,374.00,11,34.00,,8.09667E+11,,,,FA13501DM-1464KINGSC-30-30
PO2024000060,0,1,2024-02-03,2024-02-14,2024-02-29,2024-03-17,BAY-FW,,USD,2424.75,2424.75,0,0.00,2424.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ASTRID-01-BLACK-8,SLIP ON SNEAKER,20.75,1,20.75,,,,,,ASTRID-01-BLACK-8
PO2024000060,0,1,2024-02-03,2024-02-14,2024-02-29,2024-03-17,BAY-FW,,USD,2424.75,2424.75,0,0.00,2424.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,AUSTIN-06-NUDE-S,SNEAKER,1080.00,9,120.00,,,,,,AUSTIN-06-NUDE-S
PO2024000060,0,1,2024-02-03,2024-02-14,2024-02-29,2024-03-17,BAY-FW,,USD,2424.75,2424.75,0,0.00,2424.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,ADELINE-03-TAUPE-9.5,BUCKLE FRONT FLAT SANDALS,296.00,16,18.50,,,,,,ADELINE-03-TAUPE-9.5
PO2024000061,0,1,2024-02-24,2024-03-09,2024-03-21,2024-04-17,OAKLAND-UA,,USD,490.50,490.50,0,0.00,490.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CAMILA-06-NUDE-6.5,COSS FRONT SLIP ON SLIDES,160.00,20,8.00,,,,,,CAMILA-06-NUDE-6.5
PO2024000061,0,1,2024-02-24,2024-03-09,2024-03-21,2024-04-17,OAKLAND-UA,,USD,490.50,490.50,0,0.00,490.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,FB3601737-3219UNFORGV-31-STD,Light Hand-Sanded Denim Stretch High-Waist Slit Hem Jeans,78.00,2,39.00,,809666434415,,,,FB3601737-3219UNFORGV-31-STD
PO2024000061,0,1,2024-02-24,2024-03-09,2024-03-21,2024-04-17,OAKLAND-UA,,USD,490.50,490.50,0,0.00,490.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,F13031C-1742VNTGST-27-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,34.00,1,34.00,,809666255072,,,,F13031C-1742VNTGST-27-STD
PO2024000061,0,1,2024-02-24,2024-03-09,2024-03-21,2024-04-17,OAKLAND-UA,,USD,490.50,490.50,0,0.00,490.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-02-PINK-10,WOVEN SLIDE SANDAL,218.50,19,11.50,,,,,,ADELINE-02-PINK-10
PO2024000062,0,1,2024-03-09,2024-03-27,2024-04-03,2024-04-10,IRVINE-ES,,USD,344.25,344.25,0,0.00,344.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FA13512DM-1847DPOCN-28-30,Angie Stud Bling Pocket Low Rise Skinny Jeans,68.00,2,34.00,,8.09667E+11,,,,FA13512DM-1847DPOCN-28-30
PO2024000062,0,1,2024-03-09,2024-03-27,2024-04-03,2024-04-10,IRVINE-ES,,USD,344.25,344.25,0,0.00,344.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,AVIANA-06-PINK-12,FUR SLIPPER,276.25,17,16.25,,,,,,AVIANA-06-PINK-12
PO2024000063,0,1,2024-03-28,2024-04-13,2024-04-27,2024-05-24,ANAHEIM-PF,,USD,2483.02,2483.02,0,0.00,2483.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ASTRID-01-BLUSH-A12,SLIP ON SNEAKER,736.27,17,43.31,,,,,,ASTRID-01-BLUSH-A12
PO2024000063,0,1,2024-03-28,2024-04-13,2024-04-27,2024-05-24,ANAHEIM-PF,,USD,2483.02,2483.02,0,0.00,2483.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CORA-01-TAUP-12,CROSS FRONT SANDAL,172.00,16,10.75,,,,,,CORA-01-TAUP-12
PO2024000063,0,1,2024-03-28,2024-04-13,2024-04-27,2024-05-24,ANAHEIM-PF,,USD,2483.02,2483.02,0,0.00,2483.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,AVIANA-06-BEIGE-9.5,FUR SLIPPER,243.75,15,16.25,,,,,,AVIANA-06-BEIGE-9.5
PO2024000063,0,1,2024-03-28,2024-04-13,2024-04-27,2024-05-24,ANAHEIM-PF,,USD,2483.02,2483.02,0,0.00,2483.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,FA16023WV-MIDNIGHTCAMO-S-STD,GGT wrap kimono maxi dress,195.00,5,39.00,,809666795752,,,,FA16023WV-MIDNIGHTCAMO-S-STD
PO2024000063,0,1,2024-03-28,2024-04-13,2024-04-27,2024-05-24,ANAHEIM-PF,,USD,2483.02,2483.02,0,0.00,2483.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,ADELINE-02-PINK-A12,WOVEN SLIDE SANDAL,966.00,7,138.00,,,,,,ADELINE-02-PINK-A12
PO2024000063,0,1,2024-03-28,2024-04-13,2024-04-27,2024-05-24,ANAHEIM-PF,,USD,2483.02,2483.02,0,0.00,2483.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,FA13512DM-1847DPOCN-29-32,Angie Stud Bling Pocket Low Rise Skinny Jeans,170.00,5,34.00,,8.09667E+11,,,,FA13512DM-1847DPOCN-29-32
PO2024000064,0,1,2024-03-12,2024-03-21,2024-03-28,2024-04-26,PASADENA-SB,,USD,1202.50,1202.50,0,0.00,1202.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ADELINE-02-NUDE-11,WOVEN SLIDE SANDAL,218.50,19,11.50,,,,,,ADELINE-02-NUDE-11
PO2024000064,0,1,2024-03-12,2024-03-21,2024-03-28,2024-04-26,PASADENA-SB,,USD,1202.50,1202.50,0,0.00,1202.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,FA16023WV-MIDNIGHTBLUE-XS-STD,GGT wrap kimono maxi dress,78.00,2,39.00,,809666300970,,,,FA16023WV-MIDNIGHTBLUE-XS-STD
PO2024000064,0,1,2024-03-12,2024-03-21,2024-03-28,2024-04-26,PASADENA-SB,,USD,1202.50,1202.50,0,0.00,1202.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,CAMILA-06-LILAC-8.5,COSS FRONT SLIP ON SLIDES,16.00,2,8.00,,,,,,CAMILA-06-LILAC-8.5
PO2024000064,0,1,2024-03-12,2024-03-21,2024-03-28,2024-04-26,PASADENA-SB,,USD,1202.50,1202.50,0,0.00,1202.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-03-BLUE-7.5,BUCKLE FRONT FLAT SANDALS,277.50,15,18.50,,,,,,ADELINE-03-BLUE-7.5
PO2024000064,0,1,2024-03-12,2024-03-21,2024-03-28,2024-04-26,PASADENA-SB,,USD,1202.50,1202.50,0,0.00,1202.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,F13T007SS-CABERNET-M-STD,S&P V-neck Sleeveless Peplum Blouse Front Hook-and-eye Closu,319.00,11,29.00,,8.09666E+11,,,,F13T007SS-CABERNET-M-STD
PO2024000064,0,1,2024-03-12,2024-03-21,2024-03-28,2024-04-26,PASADENA-SB,,USD,1202.50,1202.50,0,0.00,1202.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,ADELINE-03-BLUE-8.5,BUCKLE FRONT FLAT SANDALS,203.50,11,18.50,,,,,,ADELINE-03-BLUE-8.5
PO2024000064,0,1,2024-03-12,2024-03-21,2024-03-28,2024-04-26,PASADENA-SB,,USD,1202.50,1202.50,0,0.00,1202.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,01,AUSTIN-06-NUDE-8,SNEAKER,90.00,9,10.00,,,,,,AUSTIN-06-NUDE-8
PO2024000065,0,1,2024-04-07,2024-04-21,2024-04-24,2024-05-11,GOLDEN-SA,,USD,565.50,565.50,0,0.00,565.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ASTRID-01-BLACK-9,SLIP ON SNEAKER,373.50,18,20.75,,,,,,ASTRID-01-BLACK-9
PO2024000065,0,1,2024-04-07,2024-04-21,2024-04-24,2024-05-11,GOLDEN-SA,,USD,565.50,565.50,0,0.00,565.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,AUSTIN-06-WHITE-7.5,SNEAKER,90.00,9,10.00,,,,,,AUSTIN-06-WHITE-7.5
PO2024000065,0,1,2024-04-07,2024-04-21,2024-04-24,2024-05-11,GOLDEN-SA,,USD,565.50,565.50,0,0.00,565.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,F13031C-1742VNTGST-26-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,102.00,3,34.00,,809666255065,,,,F13031C-1742VNTGST-26-STD
PO2024000066,0,1,2024-04-08,2024-04-22,2024-05-06,2024-05-30,PACIFIC-CM,,USD,1179.25,1179.25,0,0.00,1179.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,F13031C-1742VNTGDM-30-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,612.00,18,34.00,,809666255010,,,,F13031C-1742VNTGDM-30-STD
PO2024000066,0,1,2024-04-08,2024-04-22,2024-05-06,2024-05-30,PACIFIC-CM,,USD,1179.25,1179.25,0,0.00,1179.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ASTRID-01-BLACK-8.5,SLIP ON SNEAKER,62.25,3,20.75,,,,,,ASTRID-01-BLACK-8.5
PO2024000066,0,1,2024-04-08,2024-04-22,2024-05-06,2024-05-30,PACIFIC-CM,,USD,1179.25,1179.25,0,0.00,1179.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,CAMILA-06-LILAC-9,COSS FRONT SLIP ON SLIDES,24.00,3,8.00,,,,,,CAMILA-06-LILAC-9
PO2024000066,0,1,2024-04-08,2024-04-22,2024-05-06,2024-05-30,PACIFIC-CM,,USD,1179.25,1179.25,0,0.00,1179.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-03-GOLD-7,BUCKLE FRONT FLAT SANDALS,222.00,12,18.50,,,,,,ADELINE-03-GOLD-7
PO2024000066,0,1,2024-04-08,2024-04-22,2024-05-06,2024-05-30,PACIFIC-CM,,USD,1179.25,1179.25,0,0.00,1179.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,ADELINE-03-BLUE-9,BUCKLE FRONT FLAT SANDALS,259.00,14,18.50,,,,,,ADELINE-03-BLUE-9
PO2024000067,0,1,2024-04-12,2024-04-28,2024-05-07,2024-05-17,SILICON-GC,,USD,1498.00,1498.00,0,0.00,1498.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FD3601734-MEDBLEACH-M-STD,Ally Women's Full Sleeve Denim Shirt Dress,784.00,8,98.00,,809666438437,,,,FD3601734-MEDBLEACH-M-STD
PO2024000067,0,1,2024-04-12,2024-04-28,2024-05-07,2024-05-17,SILICON-GC,,USD,1498.00,1498.00,0,0.00,1498.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,F13031C-1742VNTGDM-31-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,306.00,9,34.00,,809666255027,,,,F13031C-1742VNTGDM-31-STD
PO2024000067,0,1,2024-04-12,2024-04-28,2024-05-07,2024-05-17,SILICON-GC,,USD,1498.00,1498.00,0,0.00,1498.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,FA13501DM-1608BLAU2-31-30,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,408.00,12,34.00,,8.09667E+11,,,,FA13501DM-1608BLAU2-31-30
PO2024000068,0,1,2024-04-20,2024-04-25,2024-05-03,2024-06-15,BAY-FW,,USD,2307.50,2307.50,0,0.00,2307.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,F13031C-1742VNTGBJ-31-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,136.00,4,34.00,,809666254846,,,,F13031C-1742VNTGBJ-31-STD
PO2024000068,0,1,2024-04-20,2024-04-25,2024-05-03,2024-06-15,BAY-FW,,USD,2307.50,2307.50,0,0.00,2307.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-02-NUDE-5,WOVEN SLIDE SANDAL,115.00,10,11.50,,,,,,ADELINE-02-NUDE-5
PO2024000068,0,1,2024-04-20,2024-04-25,2024-05-03,2024-06-15,BAY-FW,,USD,2307.50,2307.50,0,0.00,2307.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-03-TAUPE-A12,BUCKLE FRONT FLAT SANDALS,1110.00,5,222.00,,,,,,ADELINE-03-TAUPE-A12
PO2024000068,0,1,2024-04-20,2024-04-25,2024-05-03,2024-06-15,BAY-FW,,USD,2307.50,2307.50,0,0.00,2307.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,FD9801506P-BLACK-1X-STD,Natalia Solid Button-Up Wrap Lantern Sleeve Dress,637.00,13,49.00,,809666395280,,,,FD9801506P-BLACK-1X-STD
PO2024000068,0,1,2024-04-20,2024-04-25,2024-05-03,2024-06-15,BAY-FW,,USD,2307.50,2307.50,0,0.00,2307.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,ASTRID-01-BLACK-9.5,SLIP ON SNEAKER,228.25,11,20.75,,,,,,ASTRID-01-BLACK-9.5
PO2024000068,0,1,2024-04-20,2024-04-25,2024-05-03,2024-06-15,BAY-FW,,USD,2307.50,2307.50,0,0.00,2307.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,AVIANA-06-PINK-5.5,FUR SLIPPER,81.25,5,16.25,,,,,,AVIANA-06-PINK-5.5
PO2024000069,0,1,2024-05-14,2024-05-25,2024-06-06,2024-07-13,OAKLAND-UA,,USD,666.50,666.50,0,0.00,666.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CORA-01-TAUP-A12,CROSS FRONT SANDAL,129.00,1,129.00,,,,,,CORA-01-TAUP-A12
PO2024000069,0,1,2024-05-14,2024-05-25,2024-06-06,2024-07-13,OAKLAND-UA,,USD,666.50,666.50,0,0.00,666.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CAMILA-06-TAUPE-5,COSS FRONT SLIP ON SLIDES,128.00,16,8.00,,,,,,CAMILA-06-TAUPE-5
PO2024000069,0,1,2024-05-14,2024-05-25,2024-06-06,2024-07-13,OAKLAND-UA,,USD,666.50,666.50,0,0.00,666.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,AVIANA-06-BLACK-8,FUR SLIPPER,97.50,6,16.25,,,,,,AVIANA-06-BLACK-8
PO2024000069,0,1,2024-05-14,2024-05-25,2024-06-06,2024-07-13,OAKLAND-UA,,USD,666.50,666.50,0,0.00,666.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,173451-1183CITIZEN-3-STD,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,312.00,13,24.00,,809666377873,,,,173451-1183CITIZEN-3-STD
PO2024000070,0,1,2024-05-20,2024-06-08,2024-06-16,2024-06-19,IRVINE-ES,,USD,1767.00,1767.00,0,0.00,1767.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-BLACK-9,FUR SLIPPER,308.75,19,16.25,,,,,,AVIANA-06-BLACK-9
PO2024000070,0,1,2024-05-20,2024-06-08,2024-06-16,2024-06-19,IRVINE-ES,,USD,1767.00,1767.00,0,0.00,1767.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-03-BLACK-6,BUCKLE FRONT FLAT SANDALS,185.00,10,18.50,,,,,,ADELINE-03-BLACK-6
PO2024000070,0,1,2024-05-20,2024-06-08,2024-06-16,2024-06-19,IRVINE-ES,,USD,1767.00,1767.00,0,0.00,1767.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-02-NUDE-6.5,WOVEN SLIDE SANDAL,195.50,17,11.50,,,,,,ADELINE-02-NUDE-6.5
PO2024000070,0,1,2024-05-20,2024-06-08,2024-06-16,2024-06-19,IRVINE-ES,,USD,1767.00,1767.00,0,0.00,1767.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,FA13501DM-RINSEWSFT-31-32,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,306.00,9,34.00,,8.09667E+11,,,,FA13501DM-RINSEWSFT-31-32
PO2024000070,0,1,2024-05-20,2024-06-08,2024-06-16,2024-06-19,IRVINE-ES,,USD,1767.00,1767.00,0,0.00,1767.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,FA16023WV-MIDNIGHTBLUE-L-STD,GGT wrap kimono maxi dress,585.00,15,39.00,,809666795738,,,,FA16023WV-MIDNIGHTBLUE-L-STD
PO2024000070,0,1,2024-05-20,2024-06-08,2024-06-16,2024-06-19,IRVINE-ES,,USD,1767.00,1767.00,0,0.00,1767.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,ASTRID-01-BLACK-5.5,SLIP ON SNEAKER,186.75,9,20.75,,,,,,ASTRID-01-BLACK-5.5
PO2024000071,0,1,2024-05-04,2024-05-10,2024-05-18,2024-06-09,ANAHEIM-PF,,USD,1215.00,1215.00,0,0.00,1215.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ADELINE-03-GOLD-6,BUCKLE FRONT FLAT SANDALS,148.00,8,18.50,,,,,,ADELINE-03-GOLD-6
PO2024000071,0,1,2024-05-04,2024-05-10,2024-05-18,2024-06-09,ANAHEIM-PF,,USD,1215.00,1215.00,0,0.00,1215.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,FA16023WV-MIDNIGHTBLUE-M-STD,GGT wrap kimono maxi dress,39.00,1,39.00,,809666795721,,,,FA16023WV-MIDNIGHTBLUE-M-STD
